[INFO] [WallTime: 1785479050.121595] === Keenon T2 Diagnostic Monitor Started ===
[INFO] [WallTime: 1785479050.161647] [ODOM] Pos(X: +0.000, Y: +0.000) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.223978] [ODOM] Pos(X: +0.868, Y: -0.028) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.224727] [ODOM] Pos(X: +0.868, Y: -0.028) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.253742] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.262915] [ODOM] Pos(X: +0.867, Y: -0.029) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.275442] [ODOM] Pos(X: +0.867, Y: -0.029) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.275981] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.314838] [ODOM] Pos(X: +0.866, Y: -0.030) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.316223] [ODOM] Pos(X: +0.866, Y: -0.030) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.318003] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.338364] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.354710] [ODOM] Pos(X: +0.865, Y: -0.031) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.358411] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.361857] [ODOM] Pos(X: +0.864, Y: -0.031) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.398594] [ODOM] Pos(X: +0.864, Y: -0.032) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.400375] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.421841] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.438804] [ODOM] Pos(X: +0.863, Y: -0.032) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.439618] [ODOM] Pos(X: +0.863, Y: -0.033) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.463331] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.478679] [ODOM] Pos(X: +0.862, Y: -0.033) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.479213] [ODOM] Pos(X: +0.861, Y: -0.034) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.483870] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.518848] [ODOM] Pos(X: +0.861, Y: -0.034) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.519548] [ODOM] Pos(X: +0.861, Y: -0.035) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.525471] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.546750] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.558661] [ODOM] Pos(X: +0.860, Y: -0.035) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.559319] [ODOM] Pos(X: +0.860, Y: -0.035) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.588684] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.602890] [ODOM] Pos(X: +0.859, Y: -0.036) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.603802] [ODOM] Pos(X: +0.859, Y: -0.036) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.610359] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.642778] [ODOM] Pos(X: +0.859, Y: -0.036) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.643513] [ODOM] Pos(X: +0.858, Y: -0.037) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.651637] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.672165] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.682624] [ODOM] Pos(X: +0.858, Y: -0.037) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.691979] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.695164] [ODOM] Pos(X: +0.857, Y: -0.038) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.734866] [ODOM] Pos(X: +0.857, Y: -0.038) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.735487] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.736034] [ODOM] Pos(X: +0.856, Y: -0.038) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.755410] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.775111] [ODOM] Pos(X: +0.856, Y: -0.039) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.776452] [ODOM] Pos(X: +0.855, Y: -0.039) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.795048] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.815222] [ODOM] Pos(X: +0.855, Y: -0.040) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.816445] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.820232] [ODOM] Pos(X: +0.854, Y: -0.040) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.858101] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.858902] [ODOM] Pos(X: +0.854, Y: -0.040) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.877571] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.898865] [ODOM] Pos(X: +0.854, Y: -0.041) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.900408] [ODOM] Pos(X: +0.853, Y: -0.041) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.918471] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.938922] [ODOM] Pos(X: +0.853, Y: -0.041) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.939974] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.941006] [ODOM] Pos(X: +0.852, Y: -0.042) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.981065] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479136.982620] [ODOM] Pos(X: +0.852, Y: -0.042) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479136.983360] [ODOM] Pos(X: +0.852, Y: -0.042) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.002608] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.022906] [ODOM] Pos(X: +0.851, Y: -0.043) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.023967] [ODOM] Pos(X: +0.851, Y: -0.043) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.043547] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.063212] [ODOM] Pos(X: +0.851, Y: -0.043) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.063882] [ODOM] Pos(X: +0.850, Y: -0.044) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.064758] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.085243] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.102907] [ODOM] Pos(X: +0.850, Y: -0.044) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.103620] [ODOM] Pos(X: +0.850, Y: -0.044) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.124436] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.142815] [ODOM] Pos(X: +0.849, Y: -0.045) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.145110] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.151121] [ODOM] Pos(X: +0.849, Y: -0.045) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.188329] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.190817] [ODOM] Pos(X: +0.848, Y: -0.045) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.209095] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.231653] [ODOM] Pos(X: +0.848, Y: -0.046) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.233554] [ODOM] Pos(X: +0.847, Y: -0.046) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.250755] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.270890] [ODOM] Pos(X: +0.847, Y: -0.047) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.271685] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.274387] [ODOM] Pos(X: +0.846, Y: -0.047) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.311746] [ODOM] Pos(X: +0.846, Y: -0.048) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.312262] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.315126] [ODOM] Pos(X: +0.845, Y: -0.048) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.332905] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.350612] [ODOM] Pos(X: +0.845, Y: -0.048) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.351229] [ODOM] Pos(X: +0.844, Y: -0.049) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.373495] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.392267] [ODOM] Pos(X: +0.844, Y: -0.050) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.393528] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.394571] [ODOM] Pos(X: +0.843, Y: -0.050) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.432393] [ODOM] Pos(X: +0.843, Y: -0.050) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.433877] [ODOM] Pos(X: +0.842, Y: -0.051) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.435001] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.455120] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.471490] [ODOM] Pos(X: +0.842, Y: -0.051) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.477096] [ODOM] Pos(X: +0.841, Y: -0.051) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.496270] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.514833] [ODOM] Pos(X: +0.841, Y: -0.052) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.517647] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.538972] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.554591] [ODOM] Pos(X: +0.841, Y: -0.052) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.555105] [ODOM] Pos(X: +0.841, Y: -0.052) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.580005] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.594729] [ODOM] Pos(X: +0.840, Y: -0.053) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.595673] [ODOM] Pos(X: +0.840, Y: -0.053) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.600115] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.634787] [ODOM] Pos(X: +0.840, Y: -0.053) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.635719] [ODOM] Pos(X: +0.839, Y: -0.053) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.640404] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.661374] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.674712] [ODOM] Pos(X: +0.839, Y: -0.054) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.676283] [ODOM] Pos(X: +0.839, Y: -0.054) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.704245] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.714778] [ODOM] Pos(X: +0.838, Y: -0.054) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.725616] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.754762] [ODOM] Pos(X: +0.838, Y: -0.055) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.755580] [ODOM] Pos(X: +0.838, Y: -0.055) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.766860] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.788037] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.794777] [ODOM] Pos(X: +0.837, Y: -0.055) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.795545] [ODOM] Pos(X: +0.837, Y: -0.056) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.829382] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.834558] [ODOM] Pos(X: +0.836, Y: -0.056) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.835019] [ODOM] Pos(X: +0.836, Y: -0.057) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.849520] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.870193] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.874703] [ODOM] Pos(X: +0.835, Y: -0.057) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.875654] [ODOM] Pos(X: +0.835, Y: -0.057) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.912609] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.914661] [ODOM] Pos(X: +0.834, Y: -0.058) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.915288] [ODOM] Pos(X: +0.833, Y: -0.059) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.933284] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.954631] [ODOM] Pos(X: +0.833, Y: -0.059) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.973680] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.994465] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479137.995901] [ODOM] Pos(X: +0.832, Y: -0.060) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479137.996863] [ODOM] Pos(X: +0.832, Y: -0.060) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.034857] [ODOM] Pos(X: +0.831, Y: -0.061) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.035076] [ODOM] Pos(X: +0.831, Y: -0.061) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.036457] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.057215] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.074792] [ODOM] Pos(X: +0.830, Y: -0.061) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.074984] [ODOM] Pos(X: +0.830, Y: -0.062) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.097258] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.114662] [ODOM] Pos(X: +0.830, Y: -0.062) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.115593] [ODOM] Pos(X: +0.829, Y: -0.062) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.118343] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.154665] [ODOM] Pos(X: +0.829, Y: -0.063) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.155274] [ODOM] Pos(X: +0.828, Y: -0.063) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.160235] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.180638] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.194581] [ODOM] Pos(X: +0.828, Y: -0.063) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.195188] [ODOM] Pos(X: +0.828, Y: -0.064) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.223838] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.234623] [ODOM] Pos(X: +0.827, Y: -0.064) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.243733] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.244989] [ODOM] Pos(X: +0.827, Y: -0.064) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.263269] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.282943] [ODOM] Pos(X: +0.827, Y: -0.065) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.305848] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.323131] [ODOM] Pos(X: +0.826, Y: -0.065) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.324132] [ODOM] Pos(X: +0.826, Y: -0.065) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.327014] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.362989] [ODOM] Pos(X: +0.825, Y: -0.066) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.363994] [ODOM] Pos(X: +0.825, Y: -0.066) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.367301] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.387755] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.402912] [ODOM] Pos(X: +0.825, Y: -0.066) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.403629] [ODOM] Pos(X: +0.824, Y: -0.067) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.428744] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.442665] [ODOM] Pos(X: +0.824, Y: -0.067) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.443275] [ODOM] Pos(X: +0.823, Y: -0.067) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.448636] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.482889] [ODOM] Pos(X: +0.823, Y: -0.068) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.490789] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.512520] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.522759] [ODOM] Pos(X: +0.823, Y: -0.068) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.523457] [ODOM] Pos(X: +0.822, Y: -0.068) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.554091] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.562720] [ODOM] Pos(X: +0.822, Y: -0.069) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.563298] [ODOM] Pos(X: +0.821, Y: -0.069) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.573856] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.595662] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.602829] [ODOM] Pos(X: +0.821, Y: -0.070) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.603730] [ODOM] Pos(X: +0.820, Y: -0.070) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.637740] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.642758] [ODOM] Pos(X: +0.820, Y: -0.070) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.643532] [ODOM] Pos(X: +0.820, Y: -0.071) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.657817] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.682812] [ODOM] Pos(X: +0.819, Y: -0.071) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.683622] [ODOM] Pos(X: +0.818, Y: -0.072) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.697971] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.718181] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.722995] [ODOM] Pos(X: +0.818, Y: -0.072) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.723958] [ODOM] Pos(X: +0.818, Y: -0.073) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.758841] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.762529] [ODOM] Pos(X: +0.817, Y: -0.073) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.772878] [ODOM] Pos(X: +0.817, Y: -0.073) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.780012] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.810903] [ODOM] Pos(X: +0.816, Y: -0.074) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.819536] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.839521] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.851040] [ODOM] Pos(X: +0.816, Y: -0.074) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.853885] [ODOM] Pos(X: +0.816, Y: -0.074) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.880398] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.890907] [ODOM] Pos(X: +0.815, Y: -0.075) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.891774] [ODOM] Pos(X: +0.815, Y: -0.075) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.900948] [CMD_VEL (Chassis Input)] Linear.x: -0.026, Angular.z: +0.000
[INFO] [WallTime: 1785479138.930964] [ODOM] Pos(X: +0.815, Y: -0.075) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479138.932064] [ODOM] Pos(X: +0.814, Y: -0.075) | Vel(Vx: +0.000, Wz: +0.000)
